📋 Showing application logs...
[33mapi-gateway-1           | 2025/10/12 08:13:48 [info] 23#23: *1290 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.464Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.464Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1714 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.538Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.538Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1716 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.612Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.613Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1718 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.688Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.688Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1720 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.762Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.762Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1722 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.836Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.836Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1724 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.911Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.912Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1726 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:28.982Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:28.982Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:28 [info] 23#23: *1728 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:29.058Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:29.058Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:29 [info] 23#23: *1730 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:29.133Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:29.133Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:29 [info] 23#23: *1732 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:29.207Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:29.207Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:29 [info] 23#23: *1734 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:29.279Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:29.279Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:29 [info] 23#23: *1736 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:29.354Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:29.354Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:29 [info] 23#23: *1738 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:29.429Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
